"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972256011087052800",2018-03-09 23:41:11,"x3214753385","dmilat68","RT @OregonVacTruth: U.S. Government Continues to Pay Out Millions to Victims Injured by the Flu Shot https://t.co/14cCJDB3qW March 2018 DoJ…","Twitter for Android",,,,FALSE,TRUE,0,2,,,"ow.ly/uaEV30iRxyh","https://t.co/14cCJDB3qW","http://ow.ly/uaEV30iRxyh",,,,,,,,,"x1220230856","OregonVacTruth","en",,,"x972245699717926913","U.S. Government Continues to Pay Out Millions to Victims Injured by the Flu Shot https://t.co/14cCJDB3qW March 2018 DoJ Report",,,,,,,,,
"x972255968179441670",2018-03-09 23:41:01,"x22725160","LaraSEllis","@JaredLeto so sorry to hear the crud landed on you- hope to God it isn't the Flu.  😷no way u could perform. rest up...overdose in Vitamin C, echinacea and heard oregano oil has been an awesome immune booster as well.","Twitter for iPhone","x972183936884391936","x27711339","JaredLeto",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x27711339","JaredLeto","en",,,,,,,,,,,,,
"x972255650284802049",2018-03-09 23:39:45,"x2783073223","HadleyLp","@TimDownie1 We are good today. Been a bit busy with prep &amp; description for 5 theatre shows in the last month. Had a short bout with the flu &amp; all are healthy now. Sadly DD had two classmates pass away within the last 2 weeks so we are very glad to just have family time together this weekend.","Twitter Web Client","x972252771347988480","x884888054","TimDownie1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x884888054","TimDownie1","en",,,,,,,,,,,,,
"x972255639803056129",2018-03-09 23:39:42,"x1975323174","ppluluyes","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for iPhone",,,,FALSE,TRUE,0,241,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",,,,,,,,,
"x972255567602421760",2018-03-09 23:39:25,"x23236722","vcsjones","This is the first MVP Summit I attended in 3 years that did not result in me getting the flu.","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972255505400979457",2018-03-09 23:39:10,"x159737804","Le_WongBowski","RT @AAMCtoday: Did you know peak flu season lasts through March? It’s not too late to get your flu shot! #UnitedAgainstFlu https://t.co/0KP…","Twitter for iPhone",,,,FALSE,TRUE,0,2,"UnitedAgainstFlu",,,,,,,,,,,,,"x52426212","AAMCtoday","en",,,"x972251955715366914","Did you know peak flu season lasts through March? It’s not too late to get your flu shot! #UnitedAgainstFlu https://t.co/0KPsMjU99G",,,,,,,,,
"x972255471993278464",2018-03-09 23:39:02,"x248760620","Synechia","RT @DunnvilleVets: It has now been confirmed that Canine Influenza has been diagnosed in the Grimsby area.  Here is the latest... https://t…","Twitter for iPad",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x2745013273","DunnvilleVets","en",,,"x972236149115834369","It has now been confirmed that Canine Influenza has been diagnosed in the Grimsby area.  Here is the latest... https://t.co/FcNKNrKtZI",,,,,,,,,
"x972255364119965696",2018-03-09 23:38:37,"x2979075958","visualDP","RT @Daily_Press: Official: Health departments in Hampton, Newport News, offering free flu shots
https://t.co/pd8F72WXpP https://t.co/ERkv4H…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,"dlypr.es/2G998gn","https://t.co/pd8F72WXpP","https://dlypr.es/2G998gn",,,,,,,,,"x14527393","Daily_Press","en",,,"x972177765603692545","Official: Health departments in Hampton, Newport News, offering free flu shots
https://t.co/pd8F72WXpP https://t.co/ERkv4HOL4f",,,,,,,,,
"x972255299754131461",2018-03-09 23:38:21,"x716298489664315397","CareFrameOne","RT @AAMCtoday: Did you know peak flu season lasts through March? It’s not too late to get your flu shot! #UnitedAgainstFlu https://t.co/0KP…","RoundTeam",,,,FALSE,TRUE,0,2,"UnitedAgainstFlu",,,,,,,,,,,,,"x52426212","AAMCtoday","en",,,"x972251955715366914","Did you know peak flu season lasts through March? It’s not too late to get your flu shot! #UnitedAgainstFlu https://t.co/0KPsMjU99G",,,,,,,,,
"x972254879979835393",2018-03-09 23:36:41,"x769866532784574465","donnaperies04","Cold Symptoms Vs. Flu Symptoms https://t.co/zytTyXkNyz","Twitter for Windows Phone",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/DX4kmnXWsAAG89T.jpg","https://t.co/zytTyXkNyz","https://twitter.com/donnaperies04/status/972254879979835393/photo/1","photo","http://pbs.twimg.com/media/DX4kmnXWsAAG89T.jpg","https://t.co/zytTyXkNyz","https://twitter.com/donnaperies04/status/972254879979835393/photo/1",,,,"en",,,,,,,,,,,,,
"x972254769673797632",2018-03-09 23:36:15,"x18926574","FrankieAzevedo","Well guys I'm sorry but no stream tonight. I'm afraid I have the flu. Back to normal live stream scheduling as soon as I'm better...sorry :(","Buffer",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972254634281758720",2018-03-09 23:35:43,"x277352432","HCP_Nevada","Flu season is not over yet! https://t.co/RrMALBgrZw","Hootsuite",,,,FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DX4kb9IWkAAkRGo.jpg","https://t.co/RrMALBgrZw","https://twitter.com/HCP_Nevada/status/972254634281758720/photo/1","photo","http://pbs.twimg.com/media/DX4kb9IWkAAkRGo.jpg","https://t.co/RrMALBgrZw","https://twitter.com/HCP_Nevada/status/972254634281758720/photo/1",,,,"en",,,,,,,,,,,,,
"x972254624009850883",2018-03-09 23:35:40,"x2441697984","yvonneblaise","Federal religious discrimination lawsuit alleges woman was forced to get flu shot or be fired https://t.co/86G4JCScm6","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"cnbc.com/2018/03/06/fed…","https://t.co/86G4JCScm6","https://www.cnbc.com/2018/03/06/federal-lawsuit-alleges-woman-forced-to-get-flu-shot-or-lose-her-job.html",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972254573946482688",2018-03-09 23:35:28,"x54886540","doritmi","RT @skepticalraptor: Healthcare worker flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr1KW1f @doritmi #vaccinesw…","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,"tinyurl.com/y7omulye","https://t.co/Fbhvr1KW1f","http://tinyurl.com/y7omulye",,,,,,,,,"x421275603 54886540","skepticalraptor doritmi","en",,,"x972227259846176768","Healthcare worker flu vaccination – examining lawsuits about the vaccine - https://t.co/Fbhvr1KW1f @doritmi #vaccineswork",,,,,,,,,
"x972254468380282880",2018-03-09 23:35:03,"x2602382526","burtspharmacy","Is it just a cold or the #flu? This infographic shows the differences between symptoms. (Via @readersdigest) https://t.co/JGhjTCSfzM","Buffer",,,,FALSE,FALSE,0,0,"flu",,,,,"http://pbs.twimg.com/media/DX4kSQiXcAEjKV2.jpg","https://t.co/JGhjTCSfzM","https://twitter.com/burtspharmacy/status/972254468380282880/photo/1","photo","http://pbs.twimg.com/media/DX4kSQiXcAEjKV2.jpg","https://t.co/JGhjTCSfzM","https://twitter.com/burtspharmacy/status/972254468380282880/photo/1",,"x15592792","readersdigest","en",,,,,,,,,,,,,
"x972254390714273792",2018-03-09 23:34:45,"x362851413","MYENDLESSPATH","RT @KaziKearse: VACCINES CAUSING FLU EPIDEMIC:
NBC news who explains why the flu shot is “lousy” in their title, (see below) and... https:/…","Twitter Web Client",,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x25649681","KaziKearse","en",,,"x971405194507571200","VACCINES CAUSING FLU EPIDEMIC:
NBC news who explains why the flu shot is “lousy” in their title, (see below) and... https://t.co/Xk0YMgPFkv",,,,,,,,,
"x972254353737371648",2018-03-09 23:34:36,"x316081630","KyaleMorgan","@HipHopTea Thats i been single for 5 years now ....too much hoeing in the states ...heard you gotta travel outside the U.S lol😂😂😂 that hoe flu bad here","Twitter for Android","x972214761386627072","x805890535105974272","HipHopTea",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x805890535105974272","HipHopTea","en",,,,,,,,,,,,,
"x972254188133642240",2018-03-09 23:33:56,"x914619083827634176","msannbrown196","RT @Kennedy_School: Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME","Twitter for iPhone",,,,FALSE,TRUE,0,1,,,"ken.sc/2oRPXAi","https://t.co/GVY83ESyyA","http://ken.sc/2oRPXAi",,,,,,,,,"x19037859 14293310","Kennedy_School TIME","en",,,"x972248181491814401","Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME",,,,,,,,,
"x972254181980540928",2018-03-09 23:33:55,"x2601945210","blacksican12","i’ve been sick with the stomach flu all week 😷🤒","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972254124455669762",2018-03-09 23:33:41,"x14445897","WesBlackman","Histoplamosis, avian influenza, predators (coyotes &amp; feral cats), bacterial diseases, attracts rodents, &amp; nuisance issues. Just some of the reasons the 'Urban Chicken' is illegal in #LakeWorth: https://t.co/jWCjw4HaRA https://t.co/yzCpBRU9F1","Twitter Web Client",,,,FALSE,FALSE,0,0,"LakeWorth",,"wesblackman.blogspot.com/2016/05/a-remi…","https://t.co/jWCjw4HaRA","http://wesblackman.blogspot.com/2016/05/a-reminder-human-health-concerns.html","http://pbs.twimg.com/media/DX4j3L8VQAARA2b.jpg","https://t.co/yzCpBRU9F1","https://twitter.com/WesBlackman/status/972254124455669762/photo/1","photo","http://pbs.twimg.com/media/DX4j3L8VQAARA2b.jpg","https://t.co/yzCpBRU9F1","https://twitter.com/WesBlackman/status/972254124455669762/photo/1",,,,"en",,,,,,,,,,,,,
"x972254107695239169",2018-03-09 23:33:37,"x879164816962748420","janyaBmcj102","Is it her right to deny a flu shot? Yes !if it goes against her beliefs she has ever right to speak on it. #mcj1023/9 https://t.co/jp30bxeCl6","Twitter for iPhone",,,,FALSE,FALSE,0,0,"mcj1023",,"wapo.st/2FpAIZX","https://t.co/jp30bxeCl6","http://wapo.st/2FpAIZX",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972253965487259648",2018-03-09 23:33:03,"x877316094997831680","LussierFreddie","RT @PolitiFact: New! No, the flu shot was not designed to spread cancer. Add this to the list of ridiculous myths about vaccines https://t.…","Twitter for iPhone",,,,FALSE,TRUE,0,57,,,,,,,,,,,,,,"x8953122","PolitiFact","en",,,"x972175902036713472","New! No, the flu shot was not designed to spread cancer. Add this to the list of ridiculous myths about vaccines https://t.co/ta8kVVAYno https://t.co/eJiyTU9IfD",,,,,,,,,
"x972253857437900800",2018-03-09 23:32:37,"x51876703","sarahkbingler","RT @epaultaylor: We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of death. B…","Twitter for iPhone",,,,FALSE,TRUE,0,2,"flushot",,,,,,,,,,,,,"x726103488","epaultaylor","en",,,"x972132939663261696","We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of death. By @TaraHaelle @NBCNewsThink Via @picardonhealth #influenza https://t.co/dknixIPeEA",,,,,,,,,
"x972253821060747264",2018-03-09 23:32:29,"x855546938","Docsocksomaha","RT @DrsMeena: You know that scream you heard at 3:30pm EST?  That was me, finding out an immunosuppressed IBD pt I was seeing for the first…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x803290942002364416","DrsMeena","en",,,"x972247083708243968","You know that scream you heard at 3:30pm EST?  That was me, finding out an immunosuppressed IBD pt I was seeing for the first time had NOT gotten his flu shot yet.
I believe he was sufficiently motivated....

EVERYONE over the age of 6 months should get their flu shot. EVERYONE.",,,,,,,,,
"x972253814085574656",2018-03-09 23:32:27,"x963720829262532608","JoshuaGoldsber1","RT @washingtonpost: Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v","Twitter for Android",,,,FALSE,TRUE,0,20,,,"wapo.st/2FpAIZX","https://t.co/L4OS9aaF4v","http://wapo.st/2FpAIZX",,,,,,,,,"x2467791","washingtonpost","en",,,"x972234471440297985","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says https://t.co/L4OS9aaF4v",,,,,,,,,
"x972253730211954688",2018-03-09 23:32:07,"x3501936314","jasmineehuynhh","RT @bIuemymind: no kissing its flu season😷 https://t.co/msXlpV9LlI","TweetDeck",,,,FALSE,TRUE,0,109,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/971906805998632960/pu/img/lNeJg0ksBTo_B4dP.jpg","https://t.co/msXlpV9LlI","https://twitter.com/bIuemymind/status/971906872499372033/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971906805998632960/pu/img/lNeJg0ksBTo_B4dP.jpg","https://t.co/msXlpV9LlI","https://twitter.com/bIuemymind/status/971906872499372033/video/1",,"x1643729599","bIuemymind","en",,,"x971906872499372033","no kissing its flu season😷 https://t.co/msXlpV9LlI",,,,,,,,,
"x972253704937144323",2018-03-09 23:32:01,"x613366478","JonahQuickNews","A Flu Pandemic Could Occur Tomorrow and This Is What We Need To Do About It, Says Expert https://t.co/ceK27xebOH","Quiboat News",,,,FALSE,FALSE,0,0,,,"news.quiboat.com/Ne75KAI7","https://t.co/ceK27xebOH","http://news.quiboat.com/Ne75KAI7",,,,,,,,,,,"en",,,,,,,,,,,,,
"x972253699320971264",2018-03-09 23:32:00,"x783474783770054656","advocate4hunger","RT @CDCFlu: #FluFactFriday: A 2017 study found that flu vaccination can reduce the risk of flu-associated death in children. Read more abou…","Twitter Web Client",,,,FALSE,TRUE,0,56,"FluFactFriday",,,,,,,,,,,,,"x16616061","CDCFlu","en",,,"x972110072930295808","#FluFactFriday: A 2017 study found that flu vaccination can reduce the risk of flu-associated death in children. Read more about other flu vaccine benefits here: https://t.co/PFKM6xONwd. https://t.co/6t4LI60nsm",,,,,,,,,
"x972253587232391168",2018-03-09 23:31:33,"x1429405519","ESecor","Having the flu the day before spring break is a fat L","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972253583147233280",2018-03-09 23:31:32,"x1312099838","Kirsten_renee18","I've spent my whole birthday in my room with the stomach flu and alone😭 can't wait for my man to come home from work","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972253560648892416",2018-03-09 23:31:27,"x861603191925784576","TheMonsterMW","I believe I’m nearly recovered from the flu. This one is a doozy,wash your hands abs Lysol the… https://t.co/8sHd7jlOLk","Instagram",,,,FALSE,FALSE,0,0,,,"instagram.com/p/BgHvlrEHmgM/","https://t.co/8sHd7jlOLk","https://www.instagram.com/p/BgHvlrEHmgM/",,,,,,,,,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/df7fd3a3b9eff7ee.json","Oregon","Oregon, USA","admin","United States","US","44 -120.5","-120.5 44","-124.703541 -116.463262 -116.463262 -124.703541 41.991795 41.991795 46.2990779 46.2990779"
"x972253520018653184",2018-03-09 23:31:17,"x972251665658097665","NewzzzHound","RT @NBCNews: This year’s flu season is on track to be as bad as the 2009 H1N1 swine flu pandemic, federal health officials say. https://t.c…","Twitter for iPhone",,,,FALSE,TRUE,0,37,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,"x969659525178552320","This year’s flu season is on track to be as bad as the 2009 H1N1 swine flu pandemic, federal health officials say. https://t.co/iWHgw56eDZ",,,,,,,,,
"x972253478293790725",2018-03-09 23:31:07,"x367489515","SusanaDeLeonMD","RT @AAPNews: Flu activity continues to slow down, but 5 more children have died. https://t.co/Srao5l6LRZ https://t.co/ruVq6wESw5","Twitter for iPhone",,,,FALSE,TRUE,0,6,,,"ow.ly/EVRX30iRjXR","https://t.co/Srao5l6LRZ","http://ow.ly/EVRX30iRjXR","http://pbs.twimg.com/media/DX3mf2YVoAE9gmN.jpg","https://t.co/ruVq6wESw5","https://twitter.com/AAPNews/status/972186531321602048/photo/1","photo","http://pbs.twimg.com/media/DX3mf2YVoAE9gmN.jpg","https://t.co/ruVq6wESw5","https://twitter.com/AAPNews/status/972186531321602048/photo/1",,"x26903206","AAPNews","en",,,"x972186531321602048","Flu activity continues to slow down, but 5 more children have died. https://t.co/Srao5l6LRZ https://t.co/ruVq6wESw5",,,,,,,,,
"x972253317631037440",2018-03-09 23:30:29,"x36129965","stlukesmedical","@MaricopaHealth has released their weekly influenza update: https://t.co/he3FlOFOaT","Sprout Social",,"x29816986","Maricopahealth",FALSE,FALSE,0,0,,,"bit.ly/2HjY9A3","https://t.co/he3FlOFOaT","http://bit.ly/2HjY9A3",,,,,,,,,"x29816986","Maricopahealth","en",,,,,,,,,,,,,
"x972253295585656832",2018-03-09 23:30:23,"x623262506","Dthehunter2510","no stream tomorrow guys! I feel crap! think I got a flu or something! havent been ill in 3years! guess it just was time for it once:(","TweetDeck",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x972253287788564480",2018-03-09 23:30:22,"x95920431","tpcanoe","RT @escheinberg: Spanish flu: the virus that changed the world HistoryExtra

 https://t.co/aTRSRdVA0S","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,"historyextra.com/period/20th-ce…","https://t.co/aTRSRdVA0S","https://www.historyextra.com/period/20th-century/spanish-flu-the-virus-that-changed-the-world/",,,,,,,,,"x248015020","escheinberg","en",,,"x972253203487076352","Spanish flu: the virus that changed the world HistoryExtra

 https://t.co/aTRSRdVA0S",,,,,,,,,
"x972253239457533952",2018-03-09 23:30:10,"x1624231596","erinschilling85","Read more about Ted Ross's work on the flu vaccine @redandblack and check back for all #ugaresearch news
https://t.co/dNfpKXLDWr https://t.co/Ud2rc5s9KW","Twitter for Android",,,,TRUE,FALSE,1,0,"ugaresearch",,"redandblack.com/uganews/uga-re… twitter.com/universityofga…","https://t.co/dNfpKXLDWr https://t.co/Ud2rc5s9KW","https://www.redandblack.com/uganews/uga-researchers-hit-halfway-point-with-potential-universal-flu-vaccination/article_b1402fd2-184b-11e8-9342-f79de1ebc404.html https://twitter.com/universityofga/status/971049264167170050",,,,,,,,,"x15587639","redandblack","en","x971049264167170050","UGA researcher Ted Ross is committed to developing the last flu vaccine you'll ever need 💉
#MyCommitment | https://t.co/G5CAmfb230 https://t.co/LhSDL6fQNr",,,"https://api.twitter.com/1.1/geo/id/2eb715ad70a02224.json","Dacula","Dacula, GA","city","United States","US",,,"-83.929955 -83.8610753 -83.8610753 -83.929955 33.944031 33.944031 34.011365 34.011365"
"x972253232083931140",2018-03-09 23:30:08,"x17084195","SmellyDogsMom","RT @UPMCnews: Acetaminophen overdosing common, especially during cold/flu season. Dr. Saul Shiffman discusses his most recent study results…","Twitter for Android",,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x246314749","UPMCnews","en",,,"x972248434395709442","Acetaminophen overdosing common, especially during cold/flu season. Dr. Saul Shiffman discusses his most recent study results. https://t.co/0LRNaFfFxP https://t.co/nTJqHCptSB",,,,,,,,,
