"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x328592214","Bonnie Hetherington","BonnieHethering","","",,FALSE,76,92,12,9555,3167,2011-07-03 17:25:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/328592214/1361243759","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/653017928409878529/_IZImcQ9_normal.jpg"
"x301809165","Harold Pastian 🇺🇸","HaroldPastian","South Dakota, USA","US Navy Veteran #Golfer  #BoomerSooner #GoNavy #Foodie #Dewussification of America Likes & RT's Not An Endorsement Especially on #FakeNews #NRA #2A",,FALSE,1699,1738,25,18623,57548,2011-05-20 03:07:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/301809165/1514296086","http://pbs.twimg.com/profile_background_images/374098523/15fromfw.jpg","http://pbs.twimg.com/profile_images/1651756524/NY9lM0YG_normal"
"x613446580","Cynthia Arseneau","CynthiaArseneau","Kingston, Ontario","",,FALSE,14,57,2,166,29,2012-06-20 13:35:07,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/767136717824462848/JdjGLc46_normal.jpg"
"x885198099890581506","Agri-Culture","Agri_Cultured1","Iowa City, IA","Food comes from somewhere right?
Time to start appreciating the sole reason we are able to live as comfortable as we do.",,FALSE,2563,2087,23,56914,0,2017-07-12 18:04:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/885198099890581506/1499980060",,"http://pbs.twimg.com/profile_images/885606692897136642/Q3ZY0MMM_normal.jpg"
"x2460179640","ETweeetz","eTweeetz","United States","Devoted wife & Mom AGAINST #vaccinemandates #weakscience FOR #informedconsent #optimalkidshealth https://t.co/OftmSNdplL https://t.co/Thf8xtspFl #vaxxed","https://t.co/k1G2uGcXX8",FALSE,1295,691,56,23988,22924,2014-04-23 19:45:23,FALSE,"https://t.co/k1G2uGcXX8","https://go.thetruthaboutvaccines.com/?ref=0a0eb761-13db-43f2-8bd6-404569629b9d","en","https://pbs.twimg.com/profile_banners/2460179640/1484238479","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/877935831507492865/YNSzGyml_normal.jpg"
"x247764188","Christine","FolkWhoAwoke","Rhode Island","Married Mama of Magnificent Kids!~Inspired By:  Down syndrome/Autism, VaccineSafety, Peace,Music,Hope,Justice(& lack thereof) & You~ Keeping the Faith  ❤️",,FALSE,655,1663,11,2311,3198,2011-02-05 14:28:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/247764188/1425819962","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1563407084/Garden_normal.jpg"
"x18485298","PRI","PacificResearch","California, USA","Pacific Research Institute. Championing freedom, opportunity, and personal responsibility.","http://t.co/vUxYBNeekW",FALSE,3118,2031,208,5845,919,2008-12-30 19:23:03,FALSE,"http://t.co/vUxYBNeekW","http://www.pacificresearch.org","en","https://pbs.twimg.com/profile_banners/18485298/1439487879","http://pbs.twimg.com/profile_background_images/133208655/PRI_Text.JPG","http://pbs.twimg.com/profile_images/629063257928568832/rGksdTWg_normal.png"
"x1367798250","Bianca Rivera","BiancaRivera95","sterling,VA","| PVHS'17🎓 |","https://t.co/BsdEhW9PNr",FALSE,263,300,1,7299,8546,2013-04-20 19:24:09,FALSE,"https://t.co/BsdEhW9PNr","http://Instagram.com/Rivera_bianca123","en","https://pbs.twimg.com/profile_banners/1367798250/1454630991","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/862056690430201856/DQnvmT3S_normal.jpg"
"x2860733118","James","1962JGB","Ottawa Canada","Gay Bear, photographer, artist and gamer looking for the fun and sexy in all things. This is about all the things hard to find in real life ❤️ join me","https://t.co/qMnN2cFLyK",FALSE,24809,11067,329,364621,17672,2014-10-17 16:44:47,FALSE,"https://t.co/qMnN2cFLyK","https://www.youtube.com/channel/UCk4rBzTSh90_eTaU4IsqnYg","en","https://pbs.twimg.com/profile_banners/2860733118/1430215983","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/665584210858504193/B1goR0LJ_normal.jpg"
"x462348440","Alex Governatori","notConanOBrien_","Los Angeles, CA","Director/Shooter/Editor/Writer/Actor. 80's-90's cartoons, movies/TV, sports, Ninja Turtles, Indy Jones, sketch comedy/improv, tennis, donuts, fluent in sarcasm.","https://t.co/Pa1xiG2cOr",FALSE,150,209,6,496,687,2012-01-12 21:24:45,FALSE,"https://t.co/Pa1xiG2cOr","http://www.funnyordie.com/alexgovernatori?_cc=__d___&_ccid=osyor3.nqxgpc","en","https://pbs.twimg.com/profile_banners/462348440/1453246258","http://pbs.twimg.com/profile_background_images/400540136/mqcloudyblur.br.jpg","http://pbs.twimg.com/profile_images/666732886003834881/GnUlU4Hf_normal.jpg"
"x4138113674","NASciences","NASciencesTeam","Scottsdale, AZ","New Amsterdam Sciences is a development-stage bioscience company focused on the research and development of therapies for IPF, influenza, and radiation exposure","https://t.co/tMxhThsV3l",FALSE,137,512,0,1361,268,2015-11-05 19:24:26,FALSE,"https://t.co/tMxhThsV3l","http://www.newamsterdamsciences.com/","en","https://pbs.twimg.com/profile_banners/4138113674/1518119470","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/908385080036360192/1vmteSd4_normal.jpg"
"x80857088","Barb Loe, NVIC","NVICLoeDown","Sterling, VA","NVIC is a 501(c)3 charitable, non-profit educational organization founded in 1982. NVIC launched the vaccine safety and informed consent movement in America.","https://t.co/KXLfi8iHWL",FALSE,6911,3,136,43629,1,2009-10-08 14:11:42,FALSE,"https://t.co/KXLfi8iHWL","http://www.NVIC.org","en","https://pbs.twimg.com/profile_banners/80857088/1404392157","http://pbs.twimg.com/profile_background_images/452564352/template-1366x768.jpg","http://pbs.twimg.com/profile_images/1908366467/nvic_LOGO_normal.jpg"
"x2353701600","Dr. Nancy Messonnier","DrNancyM_CDC","Atlanta, GA","Director of National Center for Immunization and Respiratory Diseases. Vaccine Expert. Disease Detective & Mom. Comment policy: https://t.co/m33Sk0nlwe","https://t.co/6mFlgxXogI",FALSE,3468,858,90,2335,137,2014-02-20 19:43:42,TRUE,"https://t.co/6mFlgxXogI","https://www.cdc.gov/about/leadership/new-leaders/ncird.html","en","https://pbs.twimg.com/profile_banners/2353701600/1471359770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/927905454117871616/tfT1yF9D_normal.jpg"
"x327991848","DAVID PETROPOULOS","dspetro","Michigan","Artist and I changed the world of Science/Psychiatry. And whatever I decide to be.",,FALSE,2900,3562,226,78363,1908,2011-07-02 14:45:19,FALSE,,,"en","https://pbs.twimg.com/profile_banners/327991848/1495197191","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/967033681851404293/o79ytpIa_normal.jpg"
"x3513494195","Mark Foreman","RushNursingDean","Chicago, IL","Dean of @RushUNursing, and Professor, Adult Health & Gerontological Nursing. Opinions are my own.","https://t.co/W4M45u9rAG",FALSE,441,145,5,1408,902,2015-09-01 14:47:24,FALSE,"https://t.co/W4M45u9rAG","http://www.rushu.rush.edu/nursing","en","https://pbs.twimg.com/profile_banners/3513494195/1447428029","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/665189579083882496/2Va3gGu9_normal.jpg"
"x133403799","Steve Morrison","MorrisonCSIS","Washington, D.C.","J Stephen Morrison Senior Vice President & Director, Global Health Policy Center, Center for Strategic and International Studies","https://t.co/wOGFEIRbbh",FALSE,1903,1864,54,4524,572,2010-04-15 17:59:44,FALSE,"https://t.co/wOGFEIRbbh","http://smartglobalhealth.org","en","https://pbs.twimg.com/profile_banners/133403799/1472082420","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/794798668318707712/RV7nw12r_normal.jpg"
"x1928277222","deanna","indeannajonesss","Chicago, IL","",,FALSE,95,243,1,7101,10516,2013-10-02 21:48:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1928277222/1519912858","http://pbs.twimg.com/profile_background_images/378800000086858974/c66a7010ad82884569838f63528c95b1.jpeg","http://pbs.twimg.com/profile_images/971195970393460738/t_4eyZNO_normal.jpg"
"x154653968","Tawny Kitaen","Tawny_Kitaen","Southern Cal","Former Actress, Business Owner, Older..Wiser..Life Changer ❤️My Girls https://t.co/GXniNxhhDg","https://t.co/2aiK9Nv6LQ",FALSE,257421,4130,541,27791,17646,2010-06-11 21:10:57,TRUE,"https://t.co/2aiK9Nv6LQ","http://facebook.com/tawnykitaenofficial","en","https://pbs.twimg.com/profile_banners/154653968/1509994503","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/927610434592452608/BxiWqmkN_normal.jpg"
"x761669041404669952","Debbie Egan","nurseegan","Milford, MA","School Nurse at Woodland Elementary, Milford, MA",,FALSE,213,137,2,348,3306,2016-08-05 21:03:45,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/761676802586730496/Xrn_ozAv_normal.jpg"
"x11663982","Jamie Lynn ODell","JamieLynnODell","Albany, NY!","I game. I saw. I conquered. Professional Whimwham Pajamajam.","https://t.co/4i52WLomux",FALSE,1101,382,54,31685,6922,2007-12-30 18:19:13,FALSE,"https://t.co/4i52WLomux","http://www.hackertyper.net","en","https://pbs.twimg.com/profile_banners/11663982/1471763168","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/953102340143439873/oX_IieKu_normal.jpg"
"x50532940","DEE OG SPLASH NICE","daddydee1973","N.Y","SO WAVVYY",,FALSE,136,144,3,12638,18,2009-06-25 03:09:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/50532940/1519451194","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1607284673/image_normal.jpg"
"x711567845088432128","Lois Padgett","loisroy72","","",,FALSE,210,76,14,32688,29086,2016-03-20 14:59:29,FALSE,,,"en",,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x765717220345323520","Samantha • WHY DON’T WE","_samanthaAO","México","Limelight • Mendes Army ✨💕",,FALSE,21,195,0,480,1296,2016-08-17 01:09:46,FALSE,,,"es",,,"http://pbs.twimg.com/profile_images/924142229073154049/WtMJdAhi_normal.jpg"
"x24733117","Jeffrey Levin","jilevin","San Jose, CA","Marketing Programs Manager, social media, human rights, politics and news junkie, equality. #RESIST #FBR","https://t.co/S3UXcXprn9",FALSE,581565,418524,5804,456650,147,2009-03-16 17:42:55,FALSE,"https://t.co/S3UXcXprn9","http://www.linkedin.com/in/jeffreylevin","en","https://pbs.twimg.com/profile_banners/24733117/1485405376","http://pbs.twimg.com/profile_background_images/378800000080555490/502a2d09161acf964e081d0ed2888d89.jpeg","http://pbs.twimg.com/profile_images/826519476564692992/vdos__BC_normal.jpg"
"x199473484","dani williamson","insideoutdani","Nashville, TN","Loving the journey of a lifetime balancing the art of integrative and traditional medicine as the owner of INtegrative Family Medicine in Franklin TN!","https://t.co/aKKA77aJX9",FALSE,452,237,10,818,280,2010-10-06 23:34:53,FALSE,"https://t.co/aKKA77aJX9","http://www.daniwilliamson.com","en","https://pbs.twimg.com/profile_banners/199473484/1418783662","http://pbs.twimg.com/profile_background_images/215871710/xb7c4c11e2d6a8a93ce61f79ae524e4a.png","http://pbs.twimg.com/profile_images/902294815647424512/aIzdYo-q_normal.jpg"
"x852966959700480001","ToddWBaldwin","tw_baldwin","","",,FALSE,1,80,0,1,0,2017-04-14 19:29:05,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/852968608510726144/zkWguyIR_normal.jpg"
"x165907905","Prospect Hts Patch","ProspectHtPatch","Prospect Heights, Brooklyn","Local news, alerts, events and more. We’re your source for all things Prospect Heights and Crown Heights.","https://t.co/XsdaDRJJD1",FALSE,1932,579,119,14116,2,2010-07-12 21:15:43,FALSE,"https://t.co/XsdaDRJJD1","http://patch.com/new-york/prospectheights","en","https://pbs.twimg.com/profile_banners/165907905/1434745741","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/928699050940973057/t4CRxrNE_normal.jpg"
"x16603345","Ken Gordon","quickmuse","Boston, MA","Improvising wildly in the keys of innovation, design, humanism. ""I work at @_Continuum, but I come at innovation from the English department...""","https://t.co/mMNmAJMBO7",FALSE,3035,1996,636,42442,14325,2008-10-05 16:57:24,FALSE,"https://t.co/mMNmAJMBO7","https://www.continuuminnovation.com/en/how-we-think/author/ken-gordon","en","https://pbs.twimg.com/profile_banners/16603345/1510614857","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/909931712519471104/xI-PlCSR_normal.jpg"
"x12831902","Texas Medical Assoc.","texmed","Austin, TX","TMA is 51,000 physicians and medical students caring for Texans. We are THE experts on all things health care in Texas. (RT's don't equal endorsements)","https://t.co/ZvySIqh2v1",FALSE,21652,7860,651,35381,1369,2008-01-29 15:18:01,TRUE,"https://t.co/ZvySIqh2v1","https://www.texmed.org/","en","https://pbs.twimg.com/profile_banners/12831902/1520022119","http://pbs.twimg.com/profile_background_images/667717364/5306187c00fe56a4e6490b3de2676660.jpeg","http://pbs.twimg.com/profile_images/464134704766013441/TWsPbRdt_normal.jpeg"
"x1337672149","Novel Influenza News","H7N9Influenza","Eastbourne, England","Dave is a published writer and former magazine editor. He curates the news about MRSA, C. difficile, Carbapenemases and Flu.","http://t.co/0rVypuwPMu",FALSE,667,67,60,18626,5,2013-04-08 21:26:40,FALSE,"http://t.co/0rVypuwPMu","http://h7n9flunews.com","en","https://pbs.twimg.com/profile_banners/1337672149/1402956477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3501363698/67e86cb1c0a5dbe79300ad64694b8c9d_normal.jpeg"
"x81269904","Jessica Peck","JEKS67","","",,FALSE,352,995,14,10173,9230,2009-10-10 03:20:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/81269904/1405662504","http://pbs.twimg.com/profile_background_images/689514938/b996c9c3705a9f6fa36430dd55e6b1fa.jpeg","http://pbs.twimg.com/profile_images/567741478777413632/DhnqbGQt_normal.jpeg"
"x603276581","Pat Bandy","PatBandy","Enid, OK","Prayer is my superpower. F1 and Dallas Cowboy TEAM fan. UPS 34 years. Pat in Oklahoma on the DP show! Love humor, quick wit. FF 28 years. FF 2016 Champion!","https://t.co/AwuJXUFUK4",FALSE,288,851,4,1710,291,2012-06-09 03:37:51,FALSE,"https://t.co/AwuJXUFUK4","http://facebook.com/ignatosky","en","https://pbs.twimg.com/profile_banners/603276581/1489772503","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/936655423632846848/KIjErY7H_normal.jpg"
"x17073804","b_n_tx","b_n_tx","Austin, TX","Brent Annear, Tx Medical Assn's Director of Media Relations & PR ...and music & sports fan, photographer, pilot... and a mediocre golfer. Rts not endorsements.",,FALSE,504,806,22,1511,429,2008-10-30 20:27:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/17073804/1382567469","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/67768818/Brent2_normal.jpg"
"x44620310","LibertarianLibrarian","jennyann67","Kansas City, MO","Medical librarian, educator, biologist, libertarian.   'If wars can be started by lies, peace can be started by truth.' #JulianAssange","https://t.co/fK0dbxVHyB",FALSE,1556,1799,203,110146,31042,2009-06-04 13:55:38,FALSE,"https://t.co/fK0dbxVHyB","http://jennyann67.tumblr.com/","en","https://pbs.twimg.com/profile_banners/44620310/1519502891","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/428256334841397248/RVPmpyMK_normal.png"
"x1170943716","Danesha☆Harney♡","LIJElite","Charleston, SC","I love Pittsburgh Penguins hockey & Pro Wrestling! Let's Go💛🐧🏒Lover of the Elite (Omega&YB) Lover of LIJ 💀😻😜✊ Lover of wrestling fan art 😄 NJPW&ROH fan ❤",,FALSE,439,917,4,18132,64899,2013-02-12 05:06:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1170943716/1517137579","http://pbs.twimg.com/profile_background_images/378800000173060223/bVDwTPW5.jpeg","http://pbs.twimg.com/profile_images/945471021775310848/TWTpmDag_normal.jpg"
"x802016890986131456","FullMeltFusion","FullMeltFusion","Denver, CO","The official Twitter of Full Melt Fusion. The side of the operation where I post information I find interesting, noteworthy, or industry related. #brofist","https://t.co/uOhcw3fEu3",FALSE,487,1376,44,13627,1870,2016-11-25 05:11:42,FALSE,"https://t.co/uOhcw3fEu3","http://FullMeltFusion.com","en","https://pbs.twimg.com/profile_banners/802016890986131456/1512324675",,"http://pbs.twimg.com/profile_images/832740455573909505/9-wuE1Fx_normal.jpg"
"x952324915088314371","the real lucifer","AllenCWest","Gainesville, FL","Yes it's Me I'm the One to Make You see Where we Belong",,FALSE,1,17,0,396,0,2018-01-13 23:42:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/952324915088314371/1520623388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/972191265088471040/EppVlgMw_normal.jpg"
"x2359572913","Sabrina Cupit","SabrinaWSB","Atlanta ","Anchor / Reporter, Georgia Lottery Host, Mom to the most amazing young man I know !","https://t.co/iLPLbuMrTd",FALSE,679,389,17,1592,660,2014-02-24 14:14:16,FALSE,"https://t.co/iLPLbuMrTd","http://wsbradio.com","en","https://pbs.twimg.com/profile_banners/2359572913/1425061793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859161822003433473/R83rgQAY_normal.jpg"
"x743644724","mouse🐁🐭","addi_xx","New Tech Institute ","John. sky. dad. hunter.
💜
@addixxvent

👫👭   
#GBC",,FALSE,435,270,3,9967,3073,2012-08-07 20:08:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/743644724/1513486376","http://pbs.twimg.com/profile_background_images/433385673903439873/9n2Tv2kq.jpeg","http://pbs.twimg.com/profile_images/954791071313223680/VuPRgxyI_normal.jpg"
"x1343038112","AgriLand","AgrilandIreland","Ireland","https://t.co/fi449p13wo Ireland’s largest farming news portal. Daily updates covering all agricultural sectors.","https://t.co/zApELJtbkN",FALSE,17292,1720,156,35604,2748,2013-04-10 22:48:34,TRUE,"https://t.co/zApELJtbkN","http://agriland.ie","en","https://pbs.twimg.com/profile_banners/1343038112/1513093265","http://pbs.twimg.com/profile_background_images/869723781/aebcb8f3f336c6107193470e4ce81729.jpeg","http://pbs.twimg.com/profile_images/817386861748518913/uIiedwKV_normal.jpg"
"x250341622","alex the lion 🦁","alexmarie06","Texas","",,FALSE,196,299,3,2369,899,2011-02-10 22:25:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/250341622/1514701474","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/823009044554219520/CCEfr4sa_normal.jpg"
"x1444065481","Chris Balakrishnan","EvolutionPirate","Greenville, NC","dropping science like galileo dropped the orange. evo-behavo-orni-genomicologist. nerd nite founder. #balalab #nerdnite","https://t.co/cBxXlsPf0L",FALSE,808,728,37,2708,1934,2013-05-20 15:19:29,FALSE,"https://t.co/cBxXlsPf0L","http://www.balalab.com/","en","https://pbs.twimg.com/profile_banners/1444065481/1369063905","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/3690208461/b41ca01c7d99ceef1cf0f4dd66906c87_normal.jpeg"
"x476520376","Nate","xdom1natex","","Just a guy on the web",,FALSE,116,23,11,40446,1848,2012-01-28 06:44:27,FALSE,,,"en","https://pbs.twimg.com/profile_banners/476520376/1400018184","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/478398915897597953/WThBu115_normal.jpeg"
"x340857592","@THEPHANTOM_____","ThePhantom_____","The States","************************************ ... 
@THEPHANTOM___ ... @THEPHANTOM_____ ... + + + + + + + + + ...",,FALSE,2695,4974,74,21396,4,2011-07-23 11:43:12,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1456740038/profile_pic_normal.jpg"
"x32418157","Kojak","Kojak_Qc","Quebec","Économie, Football, Politique, Golf, Techno, Ultimate Frisbee, pas nécessairement dans l'ordre...",,FALSE,245,223,12,8256,57,2009-04-17 14:10:54,FALSE,,,"fr","https://pbs.twimg.com/profile_banners/32418157/1398525160","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/2621717525/6296a7d3-a38c-40fe-b784-21656d7d4bc5_normal.png"
"x4837437099","Not Don Regan","lonerslifting","New York, USA","Meow",,FALSE,58,128,0,518,736,2016-01-23 05:33:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4837437099/1505871857",,"http://pbs.twimg.com/profile_images/970399574610399232/k4E_ralS_normal.jpg"
"x257601498","Jonny Palmateer🇨🇦","Palmateer29","Hamilton, Ontario, Canada","Every song should start with 1-2-3-4 shouted at top volume. No relation to the Popcorn Kid. #thegoalies #puckrock #hamont 🤘",,FALSE,148,481,9,5979,215,2011-02-25 19:45:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/257601498/1495861223","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/894676700373671938/5LIRoLfX_normal.jpg"
"x569320789","brina🧠","SWIFTSODOPE","Colorado","is it cool? no. i dont like you. 💜💜💜REP TOUR; glendale, seattle, denver, dc, philly, toronto. petition for @alltootay1213 & @feelyouagain to meet Taylor 😊💖",,FALSE,1042,510,22,38945,70493,2012-05-02 18:32:25,FALSE,,,"en","https://pbs.twimg.com/profile_banners/569320789/1516384882","http://pbs.twimg.com/profile_background_images/441821718848356352/DA8PrDKs.jpeg","http://pbs.twimg.com/profile_images/954413481729540097/9_VhxBPS_normal.jpg"
"x3051661875","Meiji_q","q_meiji","","",,FALSE,100,1158,4,12201,15957,2015-02-22 03:44:50,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/800531676090814465/ycIAF8V2_normal.jpg"
"x1337672149","Novel Influenza News","H7N9Influenza","Eastbourne, England","Dave is a published writer and former magazine editor. He curates the news about MRSA, C. difficile, Carbapenemases and Flu.","http://t.co/0rVypuwPMu",FALSE,667,67,60,18626,5,2013-04-08 21:26:40,FALSE,"http://t.co/0rVypuwPMu","http://h7n9flunews.com","en","https://pbs.twimg.com/profile_banners/1337672149/1402956477","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3501363698/67e86cb1c0a5dbe79300ad64694b8c9d_normal.jpeg"
"x1939332804","dave langlois","fastrunner2b","Ottawa","",,FALSE,430,228,91,64469,85515,2013-10-06 01:16:32,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/448639923206512640/un2l8JWk_normal.jpeg"
"x966399894096416768","Leesa Johnson","johnsonleesaV","Frisco, TX","Nurse at Coy Miller Elementary",,FALSE,13,33,0,6,1,2018-02-21 19:51:04,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/968850490439098373/TVohhKHc_normal.jpg"
"x192423021","Jason Sabo","texassabo","State Legislature Near You","Founder of Frontera Strategy. Intensive campaign support and political strategy for advocates, philanthropists, coalitions. State-focused and Austin-based.","https://t.co/pNDluqouOX",FALSE,2841,838,151,12527,2772,2010-09-19 03:03:43,FALSE,"https://t.co/pNDluqouOX","http://fronterastrategy.com/","en","https://pbs.twimg.com/profile_banners/192423021/1516139197","http://pbs.twimg.com/profile_background_images/445857167/Llano_River_Beach_Ranch.jpg","http://pbs.twimg.com/profile_images/893091729460428802/BMcp43rZ_normal.jpg"
"x919661090287611911","Emtiro Health","EmtiroHealth","Greensboro, NC","Emtiro Health supports patients, health care providers, and payers with unparalleled expertise to achieve improved outcomes and experience at a lower cost.","https://t.co/isM5gUdJ3F",FALSE,41,101,0,196,16,2017-10-15 20:27:45,FALSE,"https://t.co/isM5gUdJ3F","http://www.emtirohealth.org","en","https://pbs.twimg.com/profile_banners/919661090287611911/1508099692",,"http://pbs.twimg.com/profile_images/919662923194290176/3apgMlHX_normal.jpg"
"x910168132718874624","Lawrence Township NJ","LawTwpNJ","Lawrence Township, NJ","This site is for the Lawrence Twp, NJ Municipal Government to relay public info: notices, community events, etc. and not monitored 24/7. For emergency call 911.","https://t.co/29nceOPrg5",FALSE,277,40,3,334,11,2017-09-19 15:46:07,FALSE,"https://t.co/29nceOPrg5","http://www.lawrencetwp.com","en","https://pbs.twimg.com/profile_banners/910168132718874624/1505922114","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/910528468076695552/iQ2vOVtB_normal.jpg"
"x18034714","Lynox R. Norman","LynoxRN","Greensboro, NC","News Producer, @WFMY/@TEGNA. @UGAGrady grad. I still watch Survivor.","https://t.co/mxmwtMS74x",FALSE,1618,444,104,50608,16635,2008-12-10 23:49:22,FALSE,"https://t.co/mxmwtMS74x","http://wfmynews2.com","en","https://pbs.twimg.com/profile_banners/18034714/1510118954","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/877388750975889408/fLN1JWRn_normal.jpg"
"x10921932","POPSUGAR Fitness","POPSUGARFitness","San Francisco, CA","POPSUGAR Fitness shares trustworthy weight-loss tips, approachable workouts, healthy recipes, and the latest in health and celebrity trends.","http://t.co/TDr6QP8h6h",FALSE,526657,521,3238,82074,417,2007-12-07 00:49:56,TRUE,"http://t.co/TDr6QP8h6h","http://www.popsugar.com/fitness","en","https://pbs.twimg.com/profile_banners/10921932/1400615506","http://pbs.twimg.com/profile_background_images/784901636/9e46239e8f71b196d1b553fe26cf3ea8.jpeg","http://pbs.twimg.com/profile_images/674732391219376128/aPNg36sd_normal.png"
"x183942963","Mr Sizzling Silver","sizzlingsilver","United States of America","@Biselliano - Eternal Affairs Media - The Truth Powered by The Truth (here). Devoted Christ Ambassador and Freedom Movement Advocate. Know Your Rights!","http://t.co/q8MeNOj4mx",FALSE,1419,1949,37,9710,1,2010-08-28 08:03:21,FALSE,"http://t.co/q8MeNOj4mx","http://sizzlingsilver.info","en",,"http://pbs.twimg.com/profile_background_images/141163766/scr-element.jpg","http://pbs.twimg.com/profile_images/1377316468/bugs_bunny_scarface_normal.jpg"
"x26316934","Erick Thorne, RN","compere","","🌾 ☆彡 Chef 🥊﹤( ‵□′)─Blackbelt Instructor〜💥（ゝ。∂) ｡o.ﾟ｡ RN 🚑 EMT 🎖Veteran 🇺🇸 •♪ Guitar 🍃··÷¦÷·· Human Being ··÷¦÷·· · 🍂","https://t.co/ZFAEEP1H0W",FALSE,4492,3906,41,25477,1266,2009-03-24 20:33:54,FALSE,"https://t.co/ZFAEEP1H0W","http://www.togekaido.com/","en","https://pbs.twimg.com/profile_banners/26316934/1421461563","http://pbs.twimg.com/profile_background_images/8373587/ric1.gif","http://pbs.twimg.com/profile_images/378800000425309453/4999535764175a75e1e799d0e5eea38e_normal.jpeg"
"x365032792","Colin Verlac","colinverlac17","Nashville, TN","I'll do anything for a big basket of waffle fries. Michigan State alumni. Supporter of dark beers and medium-rare steaks.","https://t.co/tmHVhhEs5S",FALSE,579,449,8,18541,12774,2011-08-30 19:05:24,FALSE,"https://t.co/tmHVhhEs5S","http://colinverlac.wordpress.com","en","https://pbs.twimg.com/profile_banners/365032792/1478723874","http://pbs.twimg.com/profile_background_images/476382277065125888/vajgFefn.jpeg","http://pbs.twimg.com/profile_images/910000602981306368/h8qRSAUT_normal.jpg"
